user_id,property_id,score,clicks,favorito,contacto
12,149,0.475,1,0,0
12,150,0.475,1,0,0
13,2,0.4579,1,0,0
13,9,0.5698,2,0,0
13,10,0.8219,3,1,1
13,11,0.5477,2,0,0
13,12,0.6108,1,0,0
13,15,0.4875,2,0,0
13,16,0.475,1,0,0
13,18,0.5248,1,0,0
13,19,0.5143,2,0,0
13,20,0.7675,1,1,0
13,22,0.4,2,0,0
13,23,0.5238,1,0,0
13,24,0.5283,1,0,0
13,26,0.475,1,0,0
13,28,0.8129,2,0,0
13,31,0.4,1,0,0
13,33,0.48,1,0,0
13,35,0.48,1,1,0
13,36,0.4611,1,0,0
13,38,0.5024,1,1,0
13,40,0.6982,1,0,0
13,41,0.5141,1,1,0
13,42,0.5798,1,0,0
13,47,0.5971,1,1,0
13,55,0.475,2,0,0
13,57,0.4451,1,0,0
13,58,0.425,1,0,0
13,59,0.555,2,0,0
13,65,0.5002,1,1,0
13,70,0.4006,1,0,0
13,71,0.5608,2,0,0
13,72,0.4906,1,0,0
13,73,0.5,2,0,0
13,77,0.555,2,0,0
13,79,0.6142,1,0,0
13,80,0.4458,1,1,0
13,81,0.4668,1,0,0
13,86,0.4,1,1,0
13,89,0.5287,1,0,0
13,93,0.6117,2,0,0
13,96,0.4668,1,0,0
13,99,0.436,1,0,0
13,101,0.475,1,1,0
13,102,0.476,1,0,0
13,103,0.517,1,1,0
13,104,0.475,2,0,0
13,106,0.4,2,0,0
13,107,0.4064,1,0,0
13,115,0.4117,2,0,0
13,117,0.405,2,0,0
13,119,0.5062,1,0,0
13,122,0.475,1,0,0
13,125,0.8853,2,1,0
13,128,0.5679,1,1,0
13,131,0.5747,1,0,0
13,135,0.4247,1,0,0
13,137,0.4276,2,0,0
13,138,0.7923,2,0,0
13,139,0.5885,1,0,0
13,140,0.5337,1,0,0
13,144,0.5826,1,0,0
13,147,0.5172,1,0,0
14,2,0.475,1,0,0
14,8,0.425,2,0,0
14,9,0.625,1,0,0
14,10,0.48,1,0,0
14,11,0.555,1,0,0
14,12,0.63,1,0,0
14,15,0.4,1,0,0
14,16,0.4,1,0,0
14,18,0.475,2,0,0
14,19,0.6689,2,0,0
14,20,0.405,1,0,0
14,23,0.5659,1,0,0
14,24,0.475,2,0,0
14,28,0.4479,1,0,0
14,31,0.5066,2,1,0
14,33,0.475,1,0,0
14,35,0.6008,2,0,0
14,36,0.475,1,0,0
14,38,0.5538,2,0,0
14,40,0.63,1,0,0
14,41,0.5196,2,1,0
14,42,0.475,1,0,0
14,43,0.425,1,0,0
14,44,0.7487,2,1,0
14,45,0.843,2,1,1
14,46,0.8019,2,1,1
14,47,0.63,1,0,0
14,49,0.7541,2,1,0
14,55,0.4,1,1,0
14,57,0.475,2,0,0
14,59,0.6911,1,0,0
14,64,0.6815,2,1,0
14,65,0.4,1,0,0
14,70,0.5576,1,0,0
14,71,0.475,1,0,0
14,72,0.475,1,0,0
14,75,0.475,1,0,0
14,76,0.4,2,0,0
14,77,0.6176,1,0,0
14,79,0.63,2,0,0
14,80,0.4999,1,0,0
14,81,0.4,1,0,0
14,85,0.425,1,1,0
14,87,0.6146,2,0,0
14,89,0.4766,1,0,0
14,90,0.425,2,1,0
14,93,0.555,2,0,0
14,98,0.6571,1,0,0
14,99,0.4535,2,0,0
14,102,0.8563,1,1,0
14,103,0.555,1,0,0
14,104,0.5388,1,0,0
14,106,0.4992,1,0,0
14,107,0.5404,2,0,0
14,109,0.8771,4,1,0
14,115,0.6,1,0,0
14,116,0.8317,2,0,0
14,117,0.8049,2,1,1
14,119,0.48,1,0,0
14,121,0.555,1,0,0
14,122,0.4,1,0,0
14,131,0.475,1,0,0
14,135,0.4866,1,0,0
14,137,0.4783,2,0,0
14,139,0.55,1,0,0
14,140,0.55,1,0,0
14,141,0.8184,2,1,0
14,147,0.5103,1,0,0
15,1,0.625,1,0,0
15,2,0.5416,2,0,0
15,3,0.55,1,0,0
15,4,0.55,2,0,0
15,5,0.475,1,0,0
15,6,0.475,2,0,0
15,8,0.475,2,0,0
15,9,0.4823,2,0,0
15,12,0.43,1,0,0
15,14,0.55,1,0,0
15,15,0.569,1,0,0
15,17,0.55,1,1,0
15,18,0.4342,2,1,0
15,19,0.5714,1,0,0
15,21,0.4,1,0,0
15,23,0.7811,4,1,0
15,24,0.5786,1,1,0
15,25,0.55,1,0,0
15,28,0.4985,1,0,0
15,29,0.55,2,0,0
15,32,0.55,1,0,0
15,33,0.506,1,0,0
15,34,0.4,1,1,0
15,36,0.5364,1,0,0
15,38,0.7096,2,1,1
15,39,0.55,1,1,0
15,40,0.43,2,0,0
15,41,0.7217,4,0,0
15,42,0.4663,2,0,0
15,43,0.475,1,0,0
15,44,0.5744,1,0,0
15,46,0.4875,1,0,0
15,47,0.58,1,0,0
15,48,0.475,1,0,0
15,49,0.6002,1,0,0
15,51,0.475,2,0,0
15,52,0.4,2,0,0
15,53,0.4,2,0,0
15,54,0.625,2,0,0
15,56,0.55,1,0,0
15,60,0.4,1,0,0
15,61,0.475,1,0,0
15,62,0.625,1,1,0
15,63,0.4,1,0,0
15,66,0.55,1,0,0
15,68,0.55,1,0,0
15,70,0.5915,1,0,0
15,71,0.6468,1,1,0
15,72,0.639,2,0,0
15,78,0.55,2,0,0
15,79,0.43,1,1,0
15,80,0.711,2,1,0
15,81,0.4523,1,0,0
15,82,0.475,2,0,0
15,83,0.625,1,0,0
15,85,0.475,1,0,0
15,87,0.4104,1,0,0
15,88,0.7,1,1,1
15,89,0.6983,1,0,0
15,90,0.475,1,0,0
15,91,0.55,1,0,0
15,92,0.625,2,0,0
15,94,0.475,1,0,0
15,95,0.4,1,0,0
15,97,0.625,1,0,0
15,98,0.5372,2,1,0
15,99,0.6484,1,0,0
15,100,0.625,1,0,0
15,102,0.5923,1,1,0
15,105,0.625,1,1,0
15,107,0.4509,1,0,0
15,108,0.4,1,1,0
15,109,0.4127,1,0,0
15,110,0.4,1,0,0
15,112,0.55,2,0,0
15,113,0.4,1,0,0
15,114,0.625,1,0,0
15,115,0.6843,1,0,0
15,117,0.6884,1,0,0
15,118,0.7,4,1,0
15,120,0.475,1,1,0
15,123,0.625,1,1,0
15,126,0.7,2,1,1
15,127,0.4,2,0,0
15,129,0.625,2,0,0
15,130,0.55,1,0,0
15,131,0.4744,1,0,0
15,132,0.475,2,0,0
15,134,0.4,2,0,0
15,135,0.6303,1,1,0
15,136,0.475,1,0,0
15,137,0.6348,1,1,0
15,139,0.5274,1,0,0
15,140,0.7653,1,1,1
15,141,0.6465,1,0,0
15,142,0.625,1,0,0
15,143,0.55,2,0,0
15,144,0.4179,1,0,0
15,145,0.625,2,0,0
15,146,0.7,1,1,0
15,147,0.7167,3,1,0
15,148,0.55,1,1,0
15,149,0.625,1,0,0
15,150,0.4,1,0,0
16,2,0.8574,3,1,1
16,6,0.5,2,0,0
16,9,0.5854,1,0,0
16,10,0.7984,1,1,1
16,11,0.9289,2,0,0
16,12,0.9379,2,1,0
16,15,0.5798,1,1,0
16,16,0.4,1,0,0
16,17,0.5,2,0,0
16,18,0.9081,1,0,0
16,20,0.6215,2,0,0
16,23,0.7006,2,1,1
16,24,0.7607,1,1,0
16,28,0.5423,1,0,0
16,32,0.5,1,0,0
16,33,0.8742,1,1,0
16,35,0.48,2,0,0
16,36,0.8598,2,1,0
16,38,0.5343,1,1,0
16,39,0.5,1,0,0
16,40,0.9285,2,0,0
16,41,0.5431,1,1,0
16,42,0.8929,2,0,0
16,44,0.55,2,0,0
16,46,0.7,4,0,0
16,47,0.7983,3,0,0
16,49,0.63,2,1,0
16,55,0.63,1,0,0
16,56,0.5,1,0,0
16,57,0.9935,2,1,0
16,59,0.48,1,0,0
16,64,0.55,1,0,0
16,65,0.7394,2,1,1
16,70,0.514,1,0,0
16,71,0.5785,1,0,0
16,72,0.7322,4,0,0
16,75,0.9449,3,1,0
16,76,0.8082,3,1,1
16,77,0.48,1,1,0
16,79,0.919,2,1,1
16,80,0.6982,1,0,0
16,81,0.7141,2,1,1
16,86,0.55,1,0,0
16,87,0.63,1,0,0
16,89,0.5542,1,0,0
16,91,0.5,1,0,0
16,93,0.7872,4,1,1
16,96,0.48,1,0,0
16,98,0.48,1,1,0
16,99,0.5409,1,0,0
16,102,0.5144,1,0,0
16,103,0.9521,1,1,1
16,107,0.6684,2,0,0
16,112,0.5,1,0,0
16,115,0.6724,1,0,0
16,117,0.63,1,0,0
16,119,0.8103,2,1,1
16,121,0.55,1,0,0
16,122,0.4,2,0,0
16,125,0.4471,2,0,0
16,128,0.63,2,1,0
16,131,0.7391,4,1,1
16,135,0.5323,1,0,0
16,136,0.5,1,0,0
16,137,0.5345,2,0,0
16,138,0.5835,2,0,0
16,139,0.8995,2,1,0
16,140,0.708,3,1,1
16,141,0.55,1,0,0
16,144,0.5383,1,0,0
16,147,0.5455,1,0,0
17,1,0.55,1,0,0
17,2,0.647,2,0,0
17,3,0.55,1,0,0
17,4,0.55,1,0,0
17,5,0.4,2,0,0
17,6,0.55,1,0,0
17,8,0.4,1,0,0
17,9,0.6002,1,0,0
17,11,0.43,1,0,0
17,12,0.43,2,1,0
17,14,0.55,2,1,0
17,15,0.6106,2,0,0
17,17,0.55,1,1,0
17,18,0.5574,2,1,0
17,19,0.4704,1,1,0
17,21,0.4,2,0,0
17,23,0.7841,2,1,1
17,24,0.7023,1,1,0
17,25,0.55,1,0,0
17,28,0.4685,2,0,0
17,29,0.55,1,0,0
17,30,0.4,2,0,0
17,32,0.55,1,0,0
17,33,0.6213,1,0,0
17,34,0.4,1,1,0
17,36,0.6484,1,0,0
17,37,0.4,1,0,0
17,38,0.6035,2,0,0
17,39,0.55,2,0,0
17,40,0.43,1,0,0
17,41,0.6201,1,0,0
17,42,0.586,2,1,0
17,43,0.55,1,0,0
17,44,0.6331,2,0,0
17,46,0.4725,2,0,0
17,47,0.58,1,0,0
17,48,0.4,1,1,0
17,49,0.6561,1,0,0
17,51,0.4,2,1,0
17,52,0.4,2,1,0
17,53,0.4,1,1,0
17,54,0.7,2,1,0
17,56,0.55,2,0,0
17,60,0.4,1,0,0
17,61,0.4,2,1,0
17,62,0.55,1,0,0
17,63,0.4,1,1,0
17,65,0.4426,1,0,0
17,66,0.55,1,0,0
17,68,0.55,2,0,0
17,70,0.5651,1,1,0
17,71,0.6131,2,1,0
17,72,0.7562,2,1,1
17,78,0.55,1,0,0
17,79,0.43,2,0,0
17,80,0.7797,3,1,1
17,81,0.4903,2,1,0
17,82,0.4,1,0,0
17,83,0.7,1,1,0
17,85,0.55,2,1,0
17,88,0.7,2,1,1
17,89,0.641,2,0,0
17,90,0.4,1,1,0
17,91,0.55,2,0,0
17,92,0.55,1,1,0
17,94,0.4,2,0,0
17,95,0.4,1,0,0
17,97,0.55,1,1,0
17,98,0.5167,1,0,0
17,99,0.6158,1,0,0
17,100,0.7,2,1,0
17,102,0.5658,1,0,0
17,103,0.43,2,0,0
17,105,0.55,1,0,0
17,107,0.4235,1,0,0
17,108,0.4,2,0,0
17,110,0.4,2,1,0
17,112,0.55,1,0,0
17,113,0.4,1,0,0
17,114,0.7,2,1,0
17,115,0.731,1,1,0
17,117,0.6678,1,0,0
17,118,0.7,3,1,1
17,120,0.4,1,1,0
17,123,0.55,1,1,0
17,126,0.7,3,1,0
17,127,0.4,1,0,0
17,129,0.55,1,0,0
17,130,0.55,1,0,0
17,131,0.4432,1,0,0
17,132,0.4,1,0,0
17,134,0.4,2,0,0
17,135,0.5997,1,0,0
17,136,0.55,1,0,0
17,137,0.6037,1,0,0
17,138,0.4538,2,0,0
17,139,0.5736,1,0,0
17,140,0.7981,2,1,0
17,141,0.6305,1,0,0
17,142,0.7,2,0,0
17,143,0.55,1,0,0
17,144,0.4609,1,1,0
17,145,0.55,1,0,0
17,146,0.7,2,1,0
17,147,0.6246,1,0,0
17,148,0.55,1,0,0
17,149,0.7,3,1,1
17,150,0.4,1,0,0
18,1,0.7,1,1,0
18,2,0.4486,1,0,0
18,3,0.55,1,0,0
18,4,0.55,1,0,0
18,5,0.55,1,1,0
18,6,0.4,1,1,0
18,8,0.55,2,0,0
18,12,0.43,1,1,0
18,13,0.4,1,0,0
18,14,0.55,2,0,0
18,15,0.5484,1,0,0
18,17,0.55,1,0,0
18,19,0.63,2,0,0
18,21,0.4,1,0,0
18,23,0.7638,3,1,0
18,24,0.4794,2,0,0
18,25,0.55,2,1,0
18,27,0.4,1,0,0
18,28,0.4823,1,0,0
18,29,0.55,1,0,0
18,32,0.55,1,0,0
18,33,0.4111,2,0,0
18,34,0.4,2,0,0
18,36,0.4431,1,0,0
18,38,0.7999,3,1,1
18,39,0.55,1,0,0
18,40,0.43,2,1,0
18,41,0.7804,3,1,1
18,43,0.4,1,0,0
18,44,0.5075,1,1,0
18,46,0.4949,1,0,0
18,47,0.58,2,0,0
18,48,0.55,2,0,0
18,49,0.5347,1,1,0
18,51,0.55,1,0,0
18,52,0.4,2,0,0
18,53,0.4,1,1,0
18,54,0.55,1,0,0
18,56,0.55,1,0,0
18,58,0.4,1,0,0
18,60,0.4,1,1,0
18,61,0.55,1,0,0
18,62,0.7,3,0,0
18,63,0.4,1,0,0
18,66,0.55,1,1,0
18,68,0.55,1,0,0
18,70,0.6046,1,0,0
18,71,0.7014,3,0,0
18,72,0.5431,1,0,0
18,73,0.4,1,0,0
18,78,0.55,2,0,0
18,79,0.43,2,0,0
18,80,0.619,2,1,0
18,81,0.4335,2,0,0
18,82,0.55,1,0,0
18,83,0.55,1,0,0
18,85,0.4,1,0,0
18,87,0.4218,1,1,0
18,88,0.7,3,1,0
18,89,0.7556,3,0,0
18,90,0.55,1,0,0
18,91,0.55,1,1,0
18,92,0.7,3,1,0
18,93,0.43,2,0,0
18,94,0.55,1,0,0
18,95,0.4,2,1,0
18,97,0.7,1,0,0
18,98,0.5473,1,0,0
18,99,0.6355,2,1,0
18,100,0.55,2,0,0
18,102,0.6054,2,0,0
18,105,0.7,3,1,1
18,107,0.4645,1,0,0
18,108,0.4,2,1,0
18,109,0.4951,1,0,0
18,110,0.4,1,0,0
18,112,0.55,1,0,0
18,113,0.4,1,0,0
18,114,0.55,2,1,0
18,115,0.6233,2,0,0
18,117,0.6986,2,0,0
18,118,0.7,2,0,0
18,120,0.55,2,0,0
18,121,0.43,1,0,0
18,123,0.7,1,1,0
18,126,0.7,2,1,1
18,127,0.4,1,0,0
18,129,0.7,2,1,0
18,130,0.55,1,0,0
18,131,0.5278,1,1,0
18,132,0.55,2,1,0
18,134,0.4,2,0,0
18,135,0.6454,1,0,0
18,136,0.4,1,0,0
18,137,0.6498,2,0,0
18,139,0.5046,1,0,0
18,140,0.7472,3,1,0
18,141,0.6544,1,0,0
18,142,0.55,1,0,0
18,143,0.55,1,0,0
18,145,0.7,3,1,0
18,146,0.7,1,0,0
18,147,0.775,4,1,1
18,148,0.55,1,0,0
18,149,0.55,1,0,0
18,150,0.4,2,0,0
19,1,0.55,1,0,0
19,2,0.43,1,0,0
19,3,0.55,1,0,0
19,4,0.55,2,0,0
19,5,0.4,1,0,0
19,6,0.55,1,0,0
19,8,0.4,2,0,0
19,14,0.55,1,0,0
19,17,0.55,1,0,0
19,21,0.4,2,0,0
19,23,0.58,1,0,0
19,24,0.5,1,0,0
19,25,0.55,2,0,0
19,29,0.55,1,0,0
19,30,0.4,1,0,0
19,32,0.55,1,0,0
19,34,0.4,1,0,0
19,36,0.43,1,1,0
19,37,0.4,2,1,0
19,38,0.43,1,0,0
19,39,0.55,1,0,0
19,41,0.43,2,0,0
19,43,0.55,1,0,0
19,44,0.5,1,0,0
19,47,0.5,2,0,0
19,48,0.4,1,1,0
19,49,0.5,1,1,0
19,51,0.4,1,0,0
19,52,0.4,1,0,0
19,53,0.4,2,1,0
19,54,0.7,3,1,0
19,56,0.55,1,0,0
19,60,0.4,1,0,0
19,61,0.4,1,0,0
19,62,0.55,1,0,0
19,63,0.4,1,0,0
19,66,0.55,1,1,0
19,68,0.55,1,0,0
19,72,0.5,1,0,0
19,78,0.55,1,0,0
19,80,0.58,2,0,0
19,82,0.4,1,1,0
19,83,0.7,1,1,1
19,85,0.55,1,0,0
19,88,0.7,3,0,0
19,89,0.43,1,0,0
19,90,0.4,2,0,0
19,91,0.55,2,0,0
19,92,0.55,1,0,0
19,94,0.4,1,1,0
19,95,0.4,1,0,0
19,97,0.55,1,1,0
19,99,0.43,1,0,0
19,100,0.7,3,0,0
19,105,0.55,2,0,0
19,108,0.4,1,1,0
19,110,0.4,1,0,0
19,112,0.55,1,0,0
19,113,0.4,1,0,0
19,114,0.7,1,1,1
19,115,0.5,1,1,0
19,117,0.5,2,0,0
19,118,0.7,2,1,1
19,120,0.4,2,1,0
19,123,0.55,1,0,0
19,126,0.7,3,1,0
19,127,0.4,1,1,0
19,129,0.55,2,0,0
19,130,0.55,2,1,0
19,132,0.4,1,0,0
19,134,0.4,1,1,0
19,135,0.43,1,0,0
19,136,0.55,2,0,0
19,137,0.43,1,0,0
19,140,0.58,1,0,0
19,141,0.5,2,0,0
19,142,0.7,4,1,1
19,143,0.55,2,1,0
19,145,0.55,2,0,0
19,146,0.7,2,1,0
19,147,0.43,1,1,0
19,148,0.55,2,0,0
19,149,0.7,1,1,1
19,150,0.4,1,0,0
20,2,0.7782,1,1,1
20,5,0.4,2,0,0
20,6,0.4,1,0,0
20,9,0.5599,1,0,0
20,10,0.8313,1,1,1
20,11,0.8592,3,1,0
20,12,0.9195,2,1,0
20,15,0.6037,1,0,0
20,17,0.45,1,1,0
20,18,0.8356,4,1,0
20,19,0.4623,2,0,0
20,20,0.7008,3,1,1
20,23,0.6705,2,0,0
20,24,0.6887,1,0,0
20,28,0.5112,1,1,0
20,32,0.45,1,1,0
20,33,0.7973,4,0,0
20,36,0.781,2,0,0
20,38,0.6021,2,0,0
20,39,0.45,2,0,0
20,40,0.9588,2,1,1
20,41,0.6121,1,0,0
20,42,0.8685,3,1,0
20,44,0.45,2,0,0
20,46,0.65,1,0,0
20,47,0.7812,2,1,1
20,48,0.4,1,1,0
20,49,0.53,1,0,0
20,51,0.4,2,1,0
20,55,0.58,1,0,0
20,56,0.45,1,0,0
20,57,0.8528,1,1,0
20,59,0.43,1,0,0
20,61,0.4,2,0,0
20,64,0.6,2,0,0
20,65,0.7645,3,1,0
20,70,0.5291,1,0,0
20,71,0.6522,2,0,0
20,72,0.6564,1,0,0
20,75,0.7979,1,0,0
20,76,0.7629,4,1,1
20,77,0.53,2,0,0
20,79,0.898,1,1,1
20,80,0.6179,1,0,0
20,81,0.7359,3,1,1
20,82,0.4,2,1,0
20,86,0.45,2,0,0
20,87,0.63,1,0,0
20,89,0.6247,1,0,0
20,91,0.5,1,0,0
20,93,0.8687,4,1,1
20,94,0.4,1,1,0
20,96,0.48,1,0,0
20,98,0.48,2,0,0
20,99,0.5595,2,0,0
20,102,0.4795,1,0,0
20,103,0.8856,2,1,0
20,107,0.6841,2,0,0
20,112,0.45,1,0,0
20,115,0.5886,2,0,0
20,117,0.58,1,1,0
20,119,0.8448,4,0,0
20,120,0.4,1,0,0
20,121,0.6,1,0,0
20,125,0.5232,1,0,0
20,128,0.58,1,0,0
20,131,0.8141,1,1,1
20,132,0.4,1,0,0
20,135,0.5498,1,0,0
20,136,0.4,1,1,0
20,137,0.5523,2,0,0
20,138,0.5078,2,0,0
20,139,0.8759,4,1,0
20,140,0.6789,2,0,0
20,141,0.5,1,1,0
20,144,0.4566,1,0,0
20,147,0.6148,2,0,0
21,2,0.5507,1,0,0
21,9,0.6658,1,0,0
21,10,0.7938,4,0,0
21,11,0.5968,1,1,0
21,12,0.5838,1,0,0
21,15,0.5079,1,0,0
21,16,0.625,2,1,0
21,18,0.6234,1,0,0
21,19,0.4555,1,0,0
21,20,0.6824,2,0,0
21,22,0.55,1,1,0
21,23,0.5409,1,1,0
21,24,0.6228,1,0,0
21,26,0.55,2,0,0
21,28,0.6791,2,0,0
21,31,0.55,1,0,0
21,33,0.5748,1,0,0
21,35,0.705,1,1,1
21,36,0.5542,2,0,0
21,37,0.425,2,0,0
21,38,0.4426,1,0,0
21,40,0.6723,1,0,0
21,41,0.4553,2,1,0
21,42,0.6766,1,1,0
21,47,0.5689,2,0,0
21,49,0.405,1,1,0
21,53,0.425,1,0,0
21,55,0.475,1,0,0
21,57,0.4854,1,0,0
21,59,0.705,3,1,0
21,65,0.5216,1,1,0
21,70,0.4135,2,0,0
21,71,0.506,2,0,0
21,72,0.5863,1,1,0
21,75,0.4158,2,0,0
21,77,0.48,1,0,0
21,79,0.6109,1,0,0
21,80,0.5376,1,0,0
21,81,0.4854,1,0,0
21,86,0.475,1,1,0
21,89,0.4712,1,0,0
21,93,0.5098,2,0,0
21,96,0.421,1,0,0
21,99,0.452,2,0,0
21,101,0.55,1,1,0
21,102,0.489,2,0,0
21,103,0.5634,1,0,0
21,104,0.55,2,1,0
21,106,0.4,2,0,0
21,107,0.4199,1,0,0
21,115,0.5005,1,1,0
21,117,0.405,2,0,0
21,119,0.4767,1,0,0
21,122,0.625,1,0,0
21,125,0.6826,2,1,0
21,127,0.425,2,0,0
21,128,0.5994,2,0,0
21,131,0.5211,2,0,0
21,135,0.4397,1,0,0
21,137,0.4428,2,0,0
21,138,0.7381,3,0,0
21,139,0.6111,1,1,0
21,140,0.5516,2,0,0
21,144,0.8233,2,1,1
21,147,0.4587,1,1,0
22,1,0.45,1,0,0
22,2,0.7454,2,0,0
22,9,0.6021,1,0,0
22,10,0.6838,1,0,0
22,11,0.6204,1,0,0
22,12,0.6534,1,0,0
22,15,0.8125,2,0,0
22,18,0.6595,1,0,0
22,19,0.569,1,1,0
22,20,0.6343,2,1,0
22,23,0.9326,3,1,0
22,24,0.8045,4,1,0
22,28,0.6171,1,0,0
22,33,0.7231,2,1,0
22,36,0.75,2,1,0
22,38,0.8521,3,1,1
22,40,0.7211,1,0,0
22,41,0.8687,2,1,0
22,42,0.7379,1,1,1
22,44,0.6,1,0,0
22,46,0.5,1,0,0
22,47,0.784,3,1,1
22,49,0.68,2,0,0
22,54,0.4,1,0,0
22,55,0.58,2,0,0
22,57,0.4746,2,1,0
22,59,0.43,1,0,0
22,62,0.4,2,1,0
22,64,0.45,1,0,0
22,65,0.6445,1,0,0
22,68,0.4,2,0,0
22,70,0.764,4,0,0
22,71,0.8649,2,1,1
22,72,0.858,2,1,0
22,75,0.45,1,0,0
22,76,0.4,2,1,0
22,77,0.53,1,0,0
22,79,0.689,2,0,0
22,80,0.8782,2,1,1
22,81,0.6919,2,0,0
22,83,0.4,1,0,0
22,86,0.45,2,1,0
22,87,0.48,1,1,0
22,88,0.45,1,0,0
22,89,0.8895,4,0,0
22,92,0.4,1,0,0
22,93,0.6048,1,0,0
22,96,0.48,1,0,0
22,97,0.4,2,0,0
22,98,0.63,1,0,0
22,99,0.8144,3,1,0
22,100,0.4,1,0,0
22,102,0.5647,2,0,0
22,103,0.5767,2,0,0
22,105,0.4,1,0,0
22,107,0.6223,1,0,0
22,114,0.4,2,0,0
22,115,0.8297,2,1,0
22,117,0.73,2,0,0
22,118,0.45,1,0,0
22,119,0.5115,2,0,0
22,121,0.45,1,0,0
22,123,0.45,1,0,0
22,125,0.5301,1,0,0
22,126,0.45,1,0,0
22,128,0.58,1,0,0
22,129,0.4,2,0,0
22,131,0.6951,2,1,0
22,135,0.7983,4,1,0
22,137,0.8024,2,1,0
22,138,0.5556,1,0,0
22,139,0.7256,2,1,1
22,140,0.9465,1,0,0
22,141,0.65,1,0,0
22,142,0.45,1,0,0
22,144,0.5595,2,0,0
22,145,0.4,1,0,0
22,146,0.45,2,0,0
22,147,0.8731,2,0,0
22,149,0.4,1,0,0
23,2,0.5955,1,0,0
23,9,0.6065,1,0,0
23,10,0.7231,2,1,0
23,11,0.5317,1,0,0
23,12,0.5911,2,0,0
23,15,0.541,1,0,0
23,16,0.7,4,1,1
23,18,0.5675,1,1,0
23,19,0.5713,2,1,0
23,20,0.6944,1,1,0
23,22,0.55,1,1,0
23,23,0.6587,2,0,0
23,24,0.5629,2,0,0
23,26,0.625,1,0,0
23,27,0.425,1,0,0
23,28,0.7945,3,0,0
23,31,0.55,2,0,0
23,33,0.6243,1,0,0
23,35,0.705,2,1,0
23,36,0.5997,2,1,0
23,37,0.425,1,0,0
23,38,0.5558,1,0,0
23,40,0.6073,1,0,0
23,41,0.571,1,0,0
23,42,0.5935,2,1,0
23,46,0.4,1,0,0
23,47,0.5733,2,0,0
23,49,0.405,2,0,0
23,53,0.5,1,0,0
23,55,0.55,2,1,0
23,59,0.78,1,0,0
23,65,0.5245,1,0,0
23,70,0.4459,1,0,0
23,71,0.6182,1,0,0
23,72,0.6119,1,0,0
23,77,0.555,1,0,0
23,79,0.6237,1,0,0
23,80,0.5797,2,0,0
23,81,0.532,2,0,0
23,86,0.475,2,0,0
23,89,0.59,1,0,0
23,93,0.5174,1,0,0
23,96,0.4,2,1,0
23,99,0.492,2,0,0
23,101,0.625,1,1,0
23,102,0.5965,1,0,0
23,103,0.4917,1,0,0
23,104,0.625,1,1,0
23,106,0.4,1,1,0
23,107,0.4535,1,1,0
23,115,0.5353,1,0,0
23,117,0.48,2,1,0
23,119,0.4027,1,0,0
23,122,0.7,2,1,1
23,125,0.7364,3,1,1
23,127,0.5,1,0,0
23,128,0.475,1,0,0
23,131,0.6001,2,1,0
23,135,0.4774,1,0,0
23,137,0.481,2,1,0
23,138,0.7597,1,0,0
23,139,0.6572,2,1,0
23,140,0.6715,1,0,0
23,141,0.4,1,1,0
23,144,0.8626,2,0,0
23,147,0.5751,2,0,0
24,2,0.7708,2,1,1
24,6,0.5,1,0,0
24,9,0.55,1,0,0
24,10,0.48,1,0,0
24,11,0.78,4,1,1
24,12,0.78,3,1,1
24,15,0.4,1,0,0
24,16,0.4,2,0,0
24,17,0.5,2,0,0
24,18,0.7,2,1,1
24,19,0.5181,2,0,0
24,23,0.6437,2,0,0
24,24,0.55,2,1,0
24,28,0.5215,2,1,0
24,31,0.4723,1,0,0
24,32,0.5,1,1,0
24,33,0.7143,3,1,1
24,35,0.6809,2,0,0
24,36,0.7625,3,0,0
24,38,0.5483,1,0,0
24,39,0.5,1,0,0
24,40,0.78,4,1,0
24,41,0.5186,2,1,0
24,42,0.7,4,1,1
24,44,0.7872,2,1,1
24,45,0.6661,1,0,0
24,46,0.9183,2,1,0
24,47,0.63,1,1,0
24,49,0.8281,3,1,0
24,55,0.4,1,0,0
24,56,0.5,1,1,0
24,57,0.7,3,1,1
24,59,0.6677,1,0,0
24,64,0.7939,3,1,0
24,65,0.55,1,0,0
24,70,0.6166,1,0,0
24,71,0.4,1,0,0
24,72,0.55,1,0,0
24,75,0.7,3,1,1
24,76,0.55,1,0,0
24,77,0.5164,1,0,0
24,79,0.78,4,1,1
24,80,0.6516,1,0,0
24,81,0.5981,2,1,0
24,86,0.4,1,0,0
24,87,0.816,2,1,0
24,89,0.4814,1,0,0
24,91,0.5,2,0,0
24,93,0.63,1,0,0
24,98,0.6971,1,0,0
24,99,0.5264,1,0,0
24,102,0.7654,2,1,0
24,103,0.78,3,1,1
24,104,0.4353,1,0,0
24,106,0.4659,1,0,0
24,107,0.7517,3,1,1
24,109,0.6185,1,1,0
24,112,0.5,1,0,0
24,115,0.7384,3,1,0
24,116,0.6441,1,0,0
24,117,0.8491,2,1,0
24,119,0.63,1,0,0
24,121,0.63,1,0,0
24,122,0.4,1,0,0
24,128,0.4,1,0,0
24,131,0.55,1,0,0
24,135,0.5551,1,0,0
24,136,0.5,1,0,0
24,137,0.5479,1,1,0
24,138,0.4,1,1,0
24,139,0.7,1,0,0
24,140,0.6187,1,0,0
24,141,0.7826,2,0,0
24,144,0.535,1,0,0
24,147,0.5106,1,0,0
25,1,0.7,3,1,0
